LineId;NormalizedAngle;EntryPointX;EntryPointY;EntryAngle;ConfidenceScore;AmbiguityProb;NeedsReview;RuleApplied
888;90;-20888.2507;280508.4438;270;0.9999998807907104;0.3066008388996124;False;"EntryScorer; BaseModel"
889;90;-20888.2507;289662.8438;90;0.9999955892562866;0.3066054582595825;False;"EntryScorer; BaseModel"
890;90;-20888.2507;294908.4438;270;0.9999998807907104;0.3593173325061798;False;"EntryScorer; BaseModel"
891;90;-20888.2507;304002.8438;90;0.9999958276748657;0.3218361735343933;False;"EntryScorer; BaseModel"
892;90;-17040.2507;278234.8438;270;0.6000319719314575;0.8160288333892822;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
893;90;-17040.2507;281645.2438;270;1.634085492696613e-05;0.9589784145355225;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
894;90;-17040.2507;289662.8438;90;0.9999947547912598;0.30660122632980347;False;"EntryScorer; BaseModel"
895;90;-17040.2507;294908.4438;270;0.9999054670333862;0.31878501176834106;False;"EntryScorer; BaseModel"
896;90;-17040.2507;304002.8438;90;0.9997866749763489;0.28371089696884155;False;"EntryScorer; BaseModel"
897;90;-1438.6499;278234.8438;270;0.9109054803848267;0.9915251135826111;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
898;90;-1438.6499;281645.2438;270;0.003248000517487526;0.996988832950592;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
899;90;-1438.6499;289662.8438;90;0.9999934434890747;0.30661025643348694;False;"EntryScorer; BaseModel"
900;90;-1438.6499;294908.4438;270;0.9998779296875;0.3253486752510071;False;"EntryScorer; BaseModel"
901;90;-1438.6499;304002.8438;90;0.9999253749847412;0.28379011154174805;False;"EntryScorer; BaseModel"
902;90;-91214.8673;309122.8438;270;0.012771843001246452;0.9802290201187134;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
903;90;-80951.4523;257663.6438;270;0.9999908208847046;0.26992249488830566;False;"EntryScorer; BaseModel"
904;90;-80951.4523;264484.4438;90;0.9998811483383179;0.3068144917488098;False;"EntryScorer; BaseModel"
905;90;-80951.4523;269604.4438;270;0.9999041557312012;0.36195480823516846;False;"EntryScorer; BaseModel"
906;90;-80951.4523;270811.2438;270;0.005884465295821428;0.7813177704811096;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
907;90;-80951.4523;275388.4438;90;0.999929666519165;0.3420620560646057;False;"EntryScorer; BaseModel"
908;90;-80951.4523;280508.4438;270;0.9999983310699463;0.3066033720970154;False;"EntryScorer; BaseModel"
909;90;-80951.4523;289662.8438;90;0.9999439716339111;0.30660438537597656;False;"EntryScorer; BaseModel"
910;90;-80951.4523;294908.4438;270;0.9999959468841553;0.35934510827064514;False;"EntryScorer; BaseModel"
911;90;-80951.4523;304002.8438;90;0.9999469518661499;0.3218328356742859;False;"EntryScorer; BaseModel"
912;90;-79027.4523;257663.6438;270;0.9999825954437256;0.2698995769023895;False;"EntryScorer; BaseModel"
913;90;-79027.4523;264484.4438;90;0.9998816251754761;0.3066936135292053;False;"EntryScorer; BaseModel"
914;90;-79027.4523;269604.4438;270;0.9998469352722168;0.3451426029205322;False;"EntryScorer; BaseModel"
915;90;-79027.4523;270811.2438;270;0.001665074029006064;0.7807254791259766;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
916;90;-79027.4523;275388.4438;90;0.9999281167984009;0.3420371413230896;False;"EntryScorer; BaseModel"
917;90;-79027.4523;280508.4438;270;0.9999969005584717;0.30660149455070496;False;"EntryScorer; BaseModel"
918;90;-79027.4523;289662.8438;90;0.9999403953552246;0.30660155415534973;False;"EntryScorer; BaseModel"
919;90;-79027.4523;294908.4438;270;0.9999938011169434;0.35932615399360657;False;"EntryScorer; BaseModel"
920;90;-79027.4523;304002.8438;90;0.9999308586120605;0.32182934880256653;False;"EntryScorer; BaseModel"
921;90;-73045.8515;257663.6438;270;0.9999908208847046;0.2699216902256012;False;"EntryScorer; BaseModel"
922;90;-73045.8515;264484.4438;90;0.9998811483383179;0.3068086504936218;False;"EntryScorer; BaseModel"
923;90;-73045.8515;269604.4438;270;0.9999028444290161;0.36091694235801697;False;"EntryScorer; BaseModel"
924;90;-73045.8515;270811.2438;270;0.0056811748072505;0.7812960147857666;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
925;90;-73045.8515;275388.4438;90;0.999929666519165;0.3420611619949341;False;"EntryScorer; BaseModel"
926;90;-73045.8515;280508.4438;270;0.9999983310699463;0.3066033720970154;False;"EntryScorer; BaseModel"
927;90;-73045.8515;289662.8438;90;0.9999439716339111;0.3066042959690094;False;"EntryScorer; BaseModel"
928;90;-73045.8515;294908.4438;270;0.9999959468841553;0.359344482421875;False;"EntryScorer; BaseModel"
929;90;-73045.8515;304002.8438;90;0.9999468326568604;0.3218327760696411;False;"EntryScorer; BaseModel"
930;90;-71121.8515;257663.6438;270;0.9999908208847046;0.2699216306209564;False;"EntryScorer; BaseModel"
931;90;-71121.8515;264484.4438;90;0.9998811483383179;0.30680930614471436;False;"EntryScorer; BaseModel"
932;90;-71121.8515;269604.4438;270;0.9999029636383057;0.3610461354255676;False;"EntryScorer; BaseModel"
933;90;-71121.8515;270811.2438;270;0.005706661846488714;0.7812987565994263;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
934;90;-71121.8515;275388.4438;90;0.999929666519165;0.34206122159957886;False;"EntryScorer; BaseModel"
935;90;-71121.8515;280508.4438;270;0.9999983310699463;0.3066033720970154;False;"EntryScorer; BaseModel"
936;90;-71121.8515;289662.8438;90;0.9999439716339111;0.3066042959690094;False;"EntryScorer; BaseModel"
937;90;-71121.8515;294908.4438;270;0.9999959468841553;0.3593445420265198;False;"EntryScorer; BaseModel"
938;90;-71121.8515;304002.8438;90;0.9999468326568604;0.3218327760696411;False;"EntryScorer; BaseModel"
939;90;-69197.8515;257663.6438;270;0.999990701675415;0.2699216306209564;False;"EntryScorer; BaseModel"
940;90;-69197.8515;264484.4438;90;0.9998811483383179;0.30680784583091736;False;"EntryScorer; BaseModel"
941;90;-69197.8515;269604.4438;270;0.999902606010437;0.36078906059265137;False;"EntryScorer; BaseModel"
942;90;-69197.8515;270811.2438;270;0.005655833054333925;0.7812932133674622;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
943;90;-69197.8515;275388.4438;90;0.999929666519165;0.3420611619949341;False;"EntryScorer; BaseModel"
944;90;-69197.8515;280508.4438;270;0.9999983310699463;0.3066033720970154;False;"EntryScorer; BaseModel"
945;90;-69197.8515;289662.8438;90;0.9999439716339111;0.3066042959690094;False;"EntryScorer; BaseModel"
946;90;-69197.8515;294908.4438;270;0.9999959468841553;0.359344482421875;False;"EntryScorer; BaseModel"
947;90;-69197.8515;304002.8438;90;0.9999468326568604;0.3218327760696411;False;"EntryScorer; BaseModel"
948;90;-67273.8515;257663.6438;270;0.999990701675415;0.26992109417915344;False;"EntryScorer; BaseModel"
949;90;-67273.8515;264484.4438;90;0.9998811483383179;0.30680525302886963;False;"EntryScorer; BaseModel"
950;90;-67273.8515;269604.4438;270;0.9999020099639893;0.36033955216407776;False;"EntryScorer; BaseModel"
951;90;-67273.8515;270811.2438;270;0.005566389765590429;0.7812835574150085;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
952;90;-67273.8515;275388.4438;90;0.999929666519165;0.34206080436706543;False;"EntryScorer; BaseModel"
953;90;-67273.8515;280508.4438;270;0.9999983310699463;0.3066033124923706;False;"EntryScorer; BaseModel"
954;90;-67273.8515;289662.8438;90;0.9999439716339111;0.3066042363643646;False;"EntryScorer; BaseModel"
955;90;-67273.8515;294908.4438;270;0.9999959468841553;0.3593442440032959;False;"EntryScorer; BaseModel"
956;90;-67273.8515;304002.8438;90;0.9999468326568604;0.3218327760696411;False;"EntryScorer; BaseModel"
957;90;-65349.8515;257663.6438;270;0.999990701675415;0.26992160081863403;False;"EntryScorer; BaseModel"
958;90;-65349.8515;264484.4438;90;0.9998811483383179;0.3068084120750427;False;"EntryScorer; BaseModel"
959;90;-65349.8515;269604.4438;270;0.9999027252197266;0.36086341738700867;False;"EntryScorer; BaseModel"
960;90;-65349.8515;270811.2438;270;0.005670540034770966;0.7812947630882263;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
961;90;-65349.8515;275388.4438;90;0.999929666519165;0.3420611619949341;False;"EntryScorer; BaseModel"
962;90;-65349.8515;280508.4438;270;0.9999983310699463;0.3066033720970154;False;"EntryScorer; BaseModel"
963;90;-65349.8515;289662.8438;90;0.9999439716339111;0.3066042959690094;False;"EntryScorer; BaseModel"
964;90;-65349.8515;294908.4438;270;0.9963350296020508;0.9603220224380493;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
965;90;-63425.8515;257663.6438;270;0.9999909400939941;0.2699227035045624;False;"EntryScorer; BaseModel"
966;90;-63425.8515;264484.4438;90;0.9998811483383179;0.30681610107421875;False;"EntryScorer; BaseModel"
967;90;-63425.8515;269604.4438;270;0.9999045133590698;0.362272173166275;False;"EntryScorer; BaseModel"
968;90;-63425.8515;270811.2438;270;0.005945894867181778;0.7813244462013245;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
969;90;-63425.8515;275388.4438;90;0.999929666519165;0.34206250309944153;False;"EntryScorer; BaseModel"
970;90;-63425.8515;280508.4438;270;0.9959502220153809;0.957834780216217;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
971;90;-63425.8515;294908.4438;270;0.9999959468841553;0.35934531688690186;False;"EntryScorer; BaseModel"
972;90;-63425.8515;304002.8438;90;0.9999469518661499;0.3218328356742859;False;"EntryScorer; BaseModel"
973;90;-57653.8515;257663.6438;270;0.9999898672103882;0.26991719007492065;False;"EntryScorer; BaseModel"
974;90;-57653.8515;264484.4438;90;0.9998812675476074;0.3067775070667267;False;"EntryScorer; BaseModel"
975;90;-57653.8515;269604.4438;270;0.9998948574066162;0.35587775707244873;False;"EntryScorer; BaseModel"
976;90;-57653.8515;270811.2438;270;0.004654045216739178;0.7811806201934814;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
977;90;-57653.8515;275388.4438;90;0.9999297857284546;0.34205660223960876;False;"EntryScorer; BaseModel"
978;90;-57653.8515;280508.4438;270;0.9999982118606567;0.30660316348075867;False;"EntryScorer; BaseModel"
979;90;-57653.8515;289662.8438;90;0.9999436140060425;0.30660387873649597;False;"EntryScorer; BaseModel"
980;90;-57653.8515;294908.4438;270;0.9999957084655762;0.35934075713157654;False;"EntryScorer; BaseModel"
981;90;-57653.8515;304002.8438;90;0.9999463558197021;0.3218322694301605;False;"EntryScorer; BaseModel"
982;90;-55729.8515;257663.6438;270;0.9999898672103882;0.26991719007492065;False;"EntryScorer; BaseModel"
983;90;-55729.8515;264484.4438;90;0.9998812675476074;0.3067775070667267;False;"EntryScorer; BaseModel"
984;90;-55729.8515;269604.4438;270;0.9998948574066162;0.3558778166770935;False;"EntryScorer; BaseModel"
985;90;-55729.8515;270811.2438;270;0.0046540540643036366;0.7811805605888367;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
986;90;-55729.8515;275388.4438;90;0.9999297857284546;0.34205660223960876;False;"EntryScorer; BaseModel"
987;90;-55729.8515;280508.4438;270;0.9999982118606567;0.30660316348075867;False;"EntryScorer; BaseModel"
988;90;-55729.8515;289662.8438;90;0.9999436140060425;0.30660387873649597;False;"EntryScorer; BaseModel"
989;90;-55729.8515;294908.4438;270;0.9999957084655762;0.35934075713157654;False;"EntryScorer; BaseModel"
990;90;-55729.8515;304002.8438;90;0.9999463558197021;0.3218322694301605;False;"EntryScorer; BaseModel"
991;90;-53805.8515;257663.6438;270;0.9999897480010986;0.26991668343544006;False;"EntryScorer; BaseModel"
992;90;-53805.8515;264484.4438;90;0.9998812675476074;0.3067748248577118;False;"EntryScorer; BaseModel"
993;90;-53805.8515;269604.4438;270;0.9998940229415894;0.35547250509262085;False;"EntryScorer; BaseModel"
994;90;-53805.8515;270811.2438;270;0.004567013122141361;0.781170129776001;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
995;90;-53805.8515;275388.4438;90;0.9999297857284546;0.3420562446117401;False;"EntryScorer; BaseModel"
996;90;-53805.8515;280508.4438;270;0.9999982118606567;0.30660292506217957;False;"EntryScorer; BaseModel"
997;90;-53805.8515;289662.8438;90;0.9999436140060425;0.30660387873649597;False;"EntryScorer; BaseModel"
998;90;-53805.8515;294908.4438;270;0.9999957084655762;0.3593403398990631;False;"EntryScorer; BaseModel"
999;90;-53805.8515;304002.8438;90;0.9999462366104126;0.3218322992324829;False;"EntryScorer; BaseModel"
1000;90;-51881.8515;257663.6438;270;0.9999898672103882;0.26991719007492065;False;"EntryScorer; BaseModel"
1001;90;-51881.8515;264484.4438;90;0.9998812675476074;0.3067775070667267;False;"EntryScorer; BaseModel"
1002;90;-51881.8515;269604.4438;270;0.9998948574066162;0.35587790608406067;False;"EntryScorer; BaseModel"
1003;90;-51881.8515;270811.2438;270;0.004654071759432554;0.7811805605888367;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1004;90;-51881.8515;275388.4438;90;0.9999297857284546;0.34205660223960876;False;"EntryScorer; BaseModel"
1005;90;-51881.8515;280508.4438;270;0.9999982118606567;0.30660316348075867;False;"EntryScorer; BaseModel"
1006;90;-51881.8515;289662.8438;90;0.9999436140060425;0.30660387873649597;False;"EntryScorer; BaseModel"
1007;90;-51881.8515;294908.4438;270;0.9999957084655762;0.35934075713157654;False;"EntryScorer; BaseModel"
1008;90;-51881.8515;304002.8438;90;0.9999463558197021;0.3218322694301605;False;"EntryScorer; BaseModel"
1009;90;-49957.8515;257663.6438;270;0.9999898672103882;0.26991719007492065;False;"EntryScorer; BaseModel"
1010;90;-49957.8515;264484.4438;90;0.9998812675476074;0.3067775070667267;False;"EntryScorer; BaseModel"
1011;90;-49957.8515;269604.4438;270;0.9998948574066162;0.35587790608406067;False;"EntryScorer; BaseModel"
1012;90;-49957.8515;270811.2438;270;0.0046540782786905766;0.7811805605888367;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1013;90;-49957.8515;275388.4438;90;0.9999297857284546;0.34205660223960876;False;"EntryScorer; BaseModel"
1014;90;-49957.8515;280508.4438;270;0.9999982118606567;0.30660316348075867;False;"EntryScorer; BaseModel"
1015;90;-49957.8515;289662.8438;90;0.9999436140060425;0.30660387873649597;False;"EntryScorer; BaseModel"
1016;90;-49957.8515;294908.4438;270;0.9999957084655762;0.35934075713157654;False;"EntryScorer; BaseModel"
1017;90;-49957.8515;304002.8438;90;0.9999463558197021;0.3218322694301605;False;"EntryScorer; BaseModel"
1018;90;-42052.2507;257663.6438;270;0.9999997615814209;0.2699061930179596;False;"EntryScorer; BaseModel"
1019;90;-42052.2507;264484.4438;90;0.9999880790710449;0.3068051338195801;False;"EntryScorer; BaseModel"
1020;90;-42052.2507;269604.4438;270;0.9999980926513672;0.3535188138484955;False;"EntryScorer; BaseModel"
1021;90;-42052.2507;270811.2438;270;0.004519436042755842;0.781007707118988;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1022;90;-42052.2507;275388.4438;90;0.9999935626983643;0.34207916259765625;False;"EntryScorer; BaseModel"
1023;90;-42052.2507;280508.4438;270;1.0;0.3066025674343109;False;"EntryScorer; BaseModel"
1024;90;-42052.2507;289662.8438;90;0.9999947547912598;0.30660974979400635;False;"EntryScorer; BaseModel"
1025;90;-42052.2507;294908.4438;270;0.9999998807907104;0.35933879017829895;False;"EntryScorer; BaseModel"
1026;90;-42052.2507;304002.8438;90;0.9999951124191284;0.32184162735939026;False;"EntryScorer; BaseModel"
1027;90;-40128.2507;257663.6438;270;0.9999997615814209;0.2699061930179596;False;"EntryScorer; BaseModel"
1028;90;-40128.2507;264484.4438;90;0.9999880790710449;0.3068051338195801;False;"EntryScorer; BaseModel"
1029;90;-40128.2507;269604.4438;270;0.9999980926513672;0.3535188138484955;False;"EntryScorer; BaseModel"
1030;90;-40128.2507;270811.2438;270;0.004519429989159107;0.7810078263282776;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1031;90;-40128.2507;275388.4438;90;0.9999935626983643;0.34207916259765625;False;"EntryScorer; BaseModel"
1032;90;-40128.2507;280508.4438;270;1.0;0.3066025674343109;False;"EntryScorer; BaseModel"
1033;90;-40128.2507;289662.8438;90;0.9999947547912598;0.30660974979400635;False;"EntryScorer; BaseModel"
1034;90;-40128.2507;294908.4438;270;0.9999998807907104;0.35933879017829895;False;"EntryScorer; BaseModel"
1035;90;-40128.2507;304002.8438;90;0.9999951124191284;0.32184162735939026;False;"EntryScorer; BaseModel"
1036;90;-38204.2507;257663.6438;270;0.9999997615814209;0.26990675926208496;False;"EntryScorer; BaseModel"
1037;90;-38204.2507;264484.4438;90;0.9999879598617554;0.3068082332611084;False;"EntryScorer; BaseModel"
1038;90;-38204.2507;269604.4438;270;0.9999980926513672;0.3539535403251648;False;"EntryScorer; BaseModel"
1039;90;-38204.2507;270811.2438;270;0.00465154554694891;0.7810254693031311;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1040;90;-38204.2507;275388.4438;90;0.9999935626983643;0.34208035469055176;False;"EntryScorer; BaseModel"
1041;90;-38204.2507;280508.4438;270;1.0;0.3066025674343109;False;"EntryScorer; BaseModel"
1042;90;-38204.2507;289662.8438;90;0.9999947547912598;0.3066098988056183;False;"EntryScorer; BaseModel"
1043;90;-38204.2507;294908.4438;270;0.9999998807907104;0.35933956503868103;False;"EntryScorer; BaseModel"
1044;90;-38204.2507;304002.8438;90;0.9999951124191284;0.32184165716171265;False;"EntryScorer; BaseModel"
1045;90;-36280.2507;257663.6438;270;0.9999997615814209;0.2699061930179596;False;"EntryScorer; BaseModel"
1046;90;-36280.2507;264484.4438;90;0.9999880790710449;0.3068051338195801;False;"EntryScorer; BaseModel"
1047;90;-36280.2507;269604.4438;270;0.9999980926513672;0.35351869463920593;False;"EntryScorer; BaseModel"
1048;90;-36280.2507;270811.2438;270;0.00451941043138504;0.781007707118988;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1049;90;-36280.2507;275388.4438;90;0.9999935626983643;0.34207916259765625;False;"EntryScorer; BaseModel"
1050;90;-36280.2507;280508.4438;270;1.0;0.3066025674343109;False;"EntryScorer; BaseModel"
1051;90;-36280.2507;289662.8438;90;0.9999947547912598;0.30660974979400635;False;"EntryScorer; BaseModel"
1052;90;-36280.2507;294908.4438;270;0.9999998807907104;0.35933879017829895;False;"EntryScorer; BaseModel"
1053;90;-36280.2507;304002.8438;90;0.9999951124191284;0.32184162735939026;False;"EntryScorer; BaseModel"
1054;90;-34356.2507;257663.6438;270;0.9999997615814209;0.2699064314365387;False;"EntryScorer; BaseModel"
1055;90;-34356.2507;264484.4438;90;0.9999880790710449;0.30680641531944275;False;"EntryScorer; BaseModel"
1056;90;-34356.2507;269604.4438;270;0.9999980926513672;0.35371848940849304;False;"EntryScorer; BaseModel"
1057;90;-34356.2507;270811.2438;270;0.004580244887620211;0.7810159921646118;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1058;90;-34356.2507;275388.4438;90;0.9999935626983643;0.3420797288417816;False;"EntryScorer; BaseModel"
1059;90;-34356.2507;280508.4438;270;1.0;0.3066025674343109;False;"EntryScorer; BaseModel"
1060;90;-34356.2507;289662.8438;90;0.9999947547912598;0.30660974979400635;False;"EntryScorer; BaseModel"
1061;90;-34356.2507;294908.4438;270;0.9999998807907104;0.3593391180038452;False;"EntryScorer; BaseModel"
1062;90;-34356.2507;304002.8438;90;0.9999951124191284;0.32184165716171265;False;"EntryScorer; BaseModel"
1063;90;-59577.8515;264483.4438;90;0.9988295435905457;0.9516867995262146;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1064;90;-59577.8515;269604.4438;270;0.9998940229415894;0.3554588854312897;False;"EntryScorer; BaseModel"
1065;90;-59577.8515;270811.2438;270;0.0045640659518539906;0.7811698317527771;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1066;90;-59577.8515;275388.4438;90;0.9999297857284546;0.3420562446117401;False;"EntryScorer; BaseModel"
1067;90;-59577.8515;280508.4438;270;0.9999982118606567;0.30660292506217957;False;"EntryScorer; BaseModel"
1068;90;-59577.8515;289662.8438;90;0.9999436140060425;0.30660387873649597;False;"EntryScorer; BaseModel"
1069;90;-59577.8515;294908.4438;270;0.9999957084655762;0.3593403398990631;False;"EntryScorer; BaseModel"
1070;90;-59577.8515;304002.8438;90;0.9999462366104126;0.3218322992324829;False;"EntryScorer; BaseModel"
1071;0;-95022.6513;281270.4438;180;0.9628558158874512;0.3525218367576599;False;"EntryScorer; BaseModel"
1072;0;-95022.6513;283194.4438;180;0.9719760417938232;0.322449654340744;False;"EntryScorer; BaseModel"
1073;0;-95022.6513;285118.4438;180;0.9719760417938232;0.3222202658653259;False;"EntryScorer; BaseModel"
1074;0;-95022.6513;287042.4438;180;0.9719760417938232;0.32248035073280334;False;"EntryScorer; BaseModel"
1075;0;-95022.6513;288966.4438;180;0.9719760417938232;0.36338552832603455;False;"EntryScorer; BaseModel"
1076;0;3012.5487;282844.8438;0;0.9849493503570557;0.2236448973417282;False;"EntryScorer; BaseModel"
1077;0;3012.5487;284768.8438;0;0.9849493503570557;0.2236448973417282;False;"EntryScorer; BaseModel"
1078;0;3012.5487;286692.8438;0;0.9849493503570557;0.22384102642536163;False;"EntryScorer; BaseModel"
1079;0;3012.5487;288616.8438;0;0.9849493503570557;0.24933643639087677;False;"EntryScorer; BaseModel"
1080;0;-95022.6513;270778.4438;180;0.9753485321998596;0.33203306794166565;False;"EntryScorer; BaseModel"
1081;0;-95022.6513;272702.4438;180;0.9753485321998596;0.32266467809677124;False;"EntryScorer; BaseModel"
1082;0;-95022.6513;274626.4438;180;0.9753485321998596;0.3615812361240387;False;"EntryScorer; BaseModel"
1083;90;-28584.2507;257663.6438;270;0.9999997615814209;0.26990869641304016;False;"EntryScorer; BaseModel"
1084;90;-28584.2507;264484.4438;90;0.9999879598617554;0.30681654810905457;False;"EntryScorer; BaseModel"
1085;90;-28584.2507;269604.4438;270;0.9999980926513672;0.35507652163505554;False;"EntryScorer; BaseModel"
1086;90;-28584.2507;270811.2438;270;0.004973302129656076;0.7810682058334351;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1087;90;-28584.2507;275388.4438;90;0.9999935626983643;0.3420833945274353;False;"EntryScorer; BaseModel"
1088;90;-28584.2507;280508.4438;270;1.0;0.3066026568412781;False;"EntryScorer; BaseModel"
1089;90;-28584.2507;289662.8438;90;0.9999947547912598;0.306610107421875;False;"EntryScorer; BaseModel"
1090;90;-28584.2507;294908.4438;270;0.9999998807907104;0.3593412935733795;False;"EntryScorer; BaseModel"
1091;90;-28584.2507;304002.8438;90;0.9999951124191284;0.32184192538261414;False;"EntryScorer; BaseModel"
1092;90;-12982.6499;278234.8438;270;0.9999994039535522;0.9902054667472839;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1093;90;-12982.6499;289662.8438;90;0.9999973773956299;0.3066021502017975;False;"EntryScorer; BaseModel"
1094;90;-12982.6499;294908.4438;270;0.9999998807907104;0.3593415319919586;False;"EntryScorer; BaseModel"
1095;90;-12982.6499;304002.8438;90;0.9999949932098389;0.32184192538261414;False;"EntryScorer; BaseModel"
1096;90;-11058.6499;278234.8438;270;0.9999994039535522;0.9902054667472839;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1097;90;-11058.6499;289662.8438;90;0.9999973773956299;0.3066021502017975;False;"EntryScorer; BaseModel"
1098;90;-11058.6499;294908.4438;270;0.9999998807907104;0.3593415319919586;False;"EntryScorer; BaseModel"
1099;90;-11058.6499;304002.8438;90;0.9999949932098389;0.32184192538261414;False;"EntryScorer; BaseModel"
1100;90;-9134.6499;278234.8438;270;0.9999994039535522;0.9902054667472839;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1101;90;-9134.6499;289662.8438;90;0.9999973773956299;0.3066021502017975;False;"EntryScorer; BaseModel"
1102;90;-9134.6499;294908.4438;270;0.9999998807907104;0.3593415319919586;False;"EntryScorer; BaseModel"
1103;90;-9134.6499;304002.8438;90;0.9999949932098389;0.32184192538261414;False;"EntryScorer; BaseModel"
1104;90;-7210.6499;278234.8438;270;0.9999994039535522;0.9902054667472839;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1105;90;-7210.6499;289662.8438;90;0.9999973773956299;0.3066021502017975;False;"EntryScorer; BaseModel"
1106;90;-7210.6499;294908.4438;270;0.9999998807907104;0.3593415319919586;False;"EntryScorer; BaseModel"
1107;90;-7210.6499;304002.8438;90;0.9999949932098389;0.32184192538261414;False;"EntryScorer; BaseModel"
1108;90;-5286.6499;278234.8438;270;0.9999994039535522;0.9902054667472839;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1109;90;-5286.6499;289662.8438;90;0.9999973773956299;0.3066021502017975;False;"EntryScorer; BaseModel"
1110;90;-5286.6499;294908.4438;270;0.9999998807907104;0.3593415319919586;False;"EntryScorer; BaseModel"
1111;90;-5286.6499;304002.8438;90;0.9999949932098389;0.32184192538261414;False;"EntryScorer; BaseModel"
1112;90;-3362.6499;278234.8438;270;0.9999994039535522;0.9902054667472839;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1113;90;-3362.6499;289662.8438;90;0.9999973773956299;0.3066021502017975;False;"EntryScorer; BaseModel"
1114;90;-3362.6499;294908.4438;270;0.9999998807907104;0.3593415319919586;False;"EntryScorer; BaseModel"
1115;90;-3362.6499;304002.8438;90;0.9999949932098389;0.32184192538261414;False;"EntryScorer; BaseModel"
1116;0;3012.5487;278996.8438;0;0.9855301380157471;0.223713681101799;False;"EntryScorer; BaseModel"
1117;90;-15116.2507;278234.8438;270;0.9222137928009033;0.9849205613136292;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1118;90;-15116.2507;289662.8438;90;0.9998979568481445;0.26962175965309143;False;"EntryScorer; BaseModel"
1119;90;-15116.2507;304002.8438;90;0.9999253749847412;0.6072248220443726;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1120;90;-18964.2507;280508.4438;270;0.9999997615814209;0.43908607959747314;False;"EntryScorer; BaseModel"
1121;90;-18964.2507;289662.8438;90;0.9999967813491821;0.30660367012023926;False;"EntryScorer; BaseModel"
1122;90;-18964.2507;294908.4438;270;0.9999996423721313;0.35931363701820374;False;"EntryScorer; BaseModel"
1123;90;-18964.2507;304002.8438;90;0.9999966621398926;0.3218322694301605;False;"EntryScorer; BaseModel"
1124;90;-82875.4523;257663.6438;270;0.9999886751174927;0.14305910468101501;False;"EntryScorer; BaseModel"
1125;90;-82875.4523;264484.4438;90;0.9998811483383179;0.3068144917488098;False;"EntryScorer; BaseModel"
1126;90;-82875.4523;269604.4438;270;0.9999041557312012;0.36195480823516846;False;"EntryScorer; BaseModel"
1127;90;-82875.4523;270811.2438;270;0.005884465295821428;0.7813177704811096;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1128;90;-82875.4523;275388.4438;90;0.999929666519165;0.3420620560646057;False;"EntryScorer; BaseModel"
1129;90;-82875.4523;280508.4438;270;0.9999983310699463;0.3066033720970154;False;"EntryScorer; BaseModel"
1130;90;-82875.4523;289662.8438;90;0.9999439716339111;0.30660438537597656;False;"EntryScorer; BaseModel"
1131;90;-82875.4523;294908.4438;270;0.9999959468841553;0.35934510827064514;False;"EntryScorer; BaseModel"
1132;90;-82875.4523;304002.8438;90;0.9999469518661499;0.3218328356742859;False;"EntryScorer; BaseModel"
1133;90;-84799.4523;257663.6438;270;0.9999850988388062;0.058646850287914276;False;"EntryScorer; BaseModel"
1134;90;-84799.4523;264484.4438;90;0.9998811483383179;0.3068144917488098;False;"EntryScorer; BaseModel"
